encoder,dataset,seed,repeat,query_id,candidate_count,active_cell_count,packing_width,packed_vector_length,d,d_pub,d_priv,offline_key_and_document_prepare_seconds,client_transform_ms,client_pack_ms,client_encrypt_ms,client_serialize_ms,server_query_deserialize_ms,server_plaintext_prepare_ms,server_ct_pt_eval_ms,server_response_serialize_ms,client_result_deserialize_ms,client_decrypt_ms,end_to_end_ms,server_eval_candidates_per_second,end_to_end_candidates_per_second,rss_start_mb,rss_end_mb,rss_sampled_max_mb,rss_sampled_increment_mb,process_peak_wset_before_mb,process_peak_wset_after_mb,score_max_abs_error,score_rmse,score_mean_abs_error,score_p99_abs_error,score_mean_relative_error,score_p99_relative_error,top1_flip,top10_overlap,top10_exact_order,full_rank_position_flip_fraction,kendall_tau,pairwise_order_flip_fraction,ranking_tied_pair_count,query_ciphertext_count,query_ciphertext_bytes,query_ciphertext_bytes_each,response_ciphertext_count,response_ciphertext_bytes,response_ciphertext_bytes_each_min,response_ciphertext_bytes_each_max,plaintext_keying_max_abs_error
multilingual-e5-small,SciFact,23,0,10,64,18,8,2304,384,96,288,0.7266867000143975,0.2713,0.0459,9.0539,5.8079,2.7198,0.1352,1202.7188,43.4432,31.297,33.6031,1329.4212,53.21277093199174,48.14125124527877,215.92578125,234.60546875,234.60546875,18.6796875,332.640625,332.640625,1.9257214043180704e-06,1.3749189933831225e-06,1.3449910947953096e-06,1.912884609248655e-06,4.028679809890044e-05,0.00024931789917960397,0,1.0,1,0.0,1.0,0.0,0,3,1002996,"[334304, 334402, 334290]",64,15062968,235267,235484,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,64,18,8,2304,384,96,288,0.7266867000143975,0.2833,0.0474,9.3934,6.2892,1.8412,0.1432,1218.01,41.2468,31.9388,33.7018,1343.2415,52.54472459175212,47.64593708577348,216.71484375,234.3828125,234.3828125,17.66796875,332.640625,332.640625,1.847018448714044e-06,1.3402928861018434e-06,1.317178528872066e-06,1.8389697754942618e-06,3.963204112533205e-05,0.0002016369077932941,0,1.0,1,0.0,1.0,0.0,0,3,1002570,"[333990, 334116, 334464]",64,15063378,235288,235443,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,64,18,4,1152,384,96,288,0.7266867000143975,0.2823,0.0272,14.6608,8.5512,3.5355,0.1147,1096.0147,42.8331,36.4256,36.5992,1239.393,58.39337738809525,51.63818094825451,216.43359375,234.0625,234.0625,17.62890625,332.640625,332.640625,9.147258778763323e-07,5.410967452100682e-07,5.081338554392678e-07,8.86296992901464e-07,1.5345283343545254e-05,8.357874048897997e-05,0,1.0,1,0.0,1.0,0.0,0,5,1670614,"[334326, 334263, 334226, 334488, 333311]",64,15063090,235283,235458,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,64,18,1,288,384,96,288,0.7266867000143975,0.282,0.0538,51.4061,36.3532,9.9758,0.096,856.3219,42.4035,19.7321,33.1571,1050.1378,74.73824971660773,60.94438272767631,217.33984375,239.61328125,239.61328125,22.2734375,332.640625,332.640625,7.321731812781618e-07,5.403125489290343e-07,5.328165219514394e-07,6.991033861121485e-07,1.5526269577147707e-05,7.302466759327364e-05,0,1.0,1,0.0,1.0,0.0,0,18,6018318,"[334404, 334496, 334328, 334219, 334395, 334198, 334437, 334403, 334225, 334387, 334446, 334454, 334486, 334172, 334496, 334135, 334367, 334270]",64,15062680,235296,235443,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,64,18,2,576,384,96,288,0.7266867000143975,0.2726,0.0283,26.2064,17.1691,5.4569,0.1194,976.7816,43.6746,31.4081,33.3848,1134.8709,65.52129974602306,56.3940797142653,217.171875,235.71484375,235.71484375,18.54296875,332.640625,332.640625,2.0535656551634585e-06,1.672106911931548e-06,1.6663236843243598e-06,1.9834994884592587e-06,4.975711851343336e-05,0.0002570180111139557,0,1.0,1,0.0,1.0,0.0,0,9,3009136,"[334440, 334470, 334525, 334474, 334134, 334188, 334250, 334429, 334226]",64,15062796,235277,235438,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,64,18,4,1152,384,96,288,0.7266867000143975,0.2897,0.0277,14.8431,9.1838,3.5835,0.072,1089.1878,42.9932,33.2487,33.4015,1227.167,58.75938015464367,52.152641001591476,216.0703125,234.52734375,234.52734375,18.45703125,332.640625,332.640625,8.180120012364622e-07,5.13114305133582e-07,4.831027324449759e-07,8.045653854696701e-07,1.3131384873736917e-05,4.133483549561319e-05,0,1.0,1,0.0,1.0,0.0,0,5,1671504,"[334558, 334227, 334109, 334143, 334467]",64,15062504,235263,235428,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,64,18,1,288,384,96,288,0.7266867000143975,0.2814,0.0551,50.9488,33.9096,10.4442,0.1015,863.6962,42.7552,32.2341,33.1714,1067.9532,74.10012918894398,59.927719679102054,217.27734375,239.375,239.375,22.09765625,332.640625,332.640625,7.390317148109338e-07,5.193190165521745e-07,5.10064293357483e-07,7.222171511876013e-07,1.5083420197928638e-05,7.195414063568349e-05,0,1.0,1,0.0,1.0,0.0,0,18,6016946,"[334438, 334272, 334424, 334295, 334450, 334466, 334188, 334340, 334234, 334056, 334324, 334160, 333980, 334227, 334207, 334326, 334260, 334299]",64,15063608,235214,235451,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,64,18,1,288,384,96,288,0.7266867000143975,0.268,0.0477,52.7345,33.7633,10.7926,0.0962,857.2516,42.1501,31.3475,33.5226,1062.3372,74.6571951571744,60.244524996394745,217.33203125,238.94921875,238.94921875,21.6171875,332.640625,332.640625,7.095519309399667e-07,5.235771519718983e-07,5.147664333579572e-07,6.811870787892977e-07,1.5768596327447548e-05,9.777161165874118e-05,0,1.0,1,0.0,1.0,0.0,0,18,6016494,"[334394, 334459, 334496, 334330, 334460, 334029, 334259, 334349, 334435, 333990, 334269, 334003, 334213, 334073, 334119, 334164, 334001, 334451]",64,15063126,235263,235434,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,64,18,2,576,384,96,288,0.7266867000143975,0.2838,0.0385,25.8548,18.5142,6.2129,0.1194,977.9637,42.2778,30.8366,33.7552,1136.2101,65.44210178762259,56.327610536114754,217.125,235.5078125,235.5078125,18.3828125,332.640625,332.640625,2.0229717747032028e-06,1.6818923483013762e-06,1.6765939606433532e-06,2.015321142708089e-06,5.0002886355255346e-05,0.0002501606215803628,0,1.0,1,0.0,1.0,0.0,0,9,3008786,"[334408, 334217, 334317, 334166, 334348, 334436, 334240, 334323, 334331]",64,15063024,235274,235462,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,64,18,4,1152,384,96,288,0.7266867000143975,0.3584,0.0288,14.913,9.5986,3.5596,0.1176,1094.9322,43.6063,19.6587,32.7303,1219.8575,58.45110774895469,52.46514449433643,215.80859375,236.109375,236.109375,20.30078125,332.640625,332.640625,9.101437604894236e-07,4.602627147109454e-07,4.308878890909256e-07,8.248956727448933e-07,1.271355827690854e-05,6.256404217172524e-05,0,1.0,1,0.0,1.0,0.0,0,5,1671621,"[334201, 334389, 334282, 334461, 334288]",64,15062955,235238,235486,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,64,18,8,2304,384,96,288,0.7266867000143975,0.2732,0.048,9.1318,5.8944,1.7386,0.1378,1200.6618,41.7626,52.0263,33.3989,1345.4023,53.303936212512134,47.56941473936829,217.3671875,234.140625,234.390625,17.0234375,332.640625,332.640625,1.9748150796305985e-06,1.3486702120378658e-06,1.3033130665618484e-06,1.971813257502231e-06,3.889634720407023e-05,0.00021763737686998473,0,1.0,1,0.0,1.0,0.0,0,3,1003406,"[334466, 334412, 334528]",64,15063224,235274,235473,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,64,18,4,1152,384,96,288,0.7266867000143975,0.27,0.0275,14.5408,9.7636,3.2327,0.168,1086.7162,43.7209,19.7235,33.1487,1211.6485,58.89302101137352,52.820599373498176,216.69921875,235.80078125,235.80078125,19.1015625,332.640625,332.640625,1.0714583747670203e-06,5.593216164210176e-07,5.229005980780934e-07,9.491350222542295e-07,1.4182653651867524e-05,4.089432517480412e-05,0,1.0,1,0.0,1.0,0.0,0,5,1671407,"[334310, 334426, 334031, 334323, 334317]",64,15063238,235263,235493,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,64,18,2,576,384,96,288,0.7266867000143975,0.2678,0.0569,25.9334,16.7283,5.8957,0.124,974.7984,42.46,31.84,34.1682,1132.6254,65.6546009923693,56.50588446983442,217.5859375,235.53515625,235.53515625,17.94921875,332.640625,332.640625,1.9708113731531363e-06,1.6950588716666633e-06,1.6908141477653779e-06,1.93133536377817e-06,5.131638795874332e-05,0.00028908675399189895,0,1.0,1,0.0,1.0,0.0,0,9,3007864,"[334125, 334149, 333971, 334184, 334048, 334352, 334375, 334401, 334259]",64,15063422,235260,235479,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,64,18,8,2304,384,96,288,0.7266867000143975,0.2929,0.0532,9.2709,5.6095,2.8249,0.1291,1211.6132,41.8208,19.3634,33.4265,1324.7247,52.8221382863772,48.31192473424856,216.1171875,235.4765625,235.4765625,19.359375,332.640625,332.640625,1.7769222961164233e-06,1.2869669960848279e-06,1.263273578688652e-06,1.7428248610978219e-06,3.695539110773986e-05,0.00017890656775679912,0,1.0,1,0.0,1.0,0.0,0,3,1002763,"[334435, 334105, 334223]",64,15062489,235244,235438,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,64,18,1,288,384,96,288,0.7266867000143975,0.2687,0.0535,52.1232,35.0754,11.0225,0.2435,855.4511,42.7196,31.4337,34.2272,1062.9982,74.8143289546299,60.20706337978747,216.69921875,238.0625,238.0625,21.36328125,332.640625,332.640625,7.737382650627178e-07,5.267552144348121e-07,5.183611163683187e-07,7.326394302429454e-07,1.5339400170811862e-05,8.284535575921578e-05,0,1.0,1,0.0,1.0,0.0,0,18,6017519,"[334154, 334170, 334263, 334348, 334193, 334330, 334442, 334365, 334467, 334388, 334322, 334324, 334215, 334125, 334350, 334359, 334427, 334277]",64,15063077,235289,235432,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,64,18,2,576,384,96,288,0.7266867000143975,0.2881,0.0329,27.0532,18.8495,6.1297,0.1227,980.9872,41.121,20.7447,34.5556,1130.2689,65.24040272900604,56.62369370686922,217.41796875,236.8125,236.8125,19.39453125,332.640625,332.640625,1.9920907128705145e-06,1.6867450455029535e-06,1.6816997700938124e-06,1.9846944716341712e-06,5.115723514746386e-05,0.00027941456046184915,0,1.0,1,0.0,1.0,0.0,0,9,3008314,"[334316, 334185, 334430, 334244, 334373, 334105, 334376, 334166, 334119]",64,15063352,235283,235471,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,64,18,4,1152,384,96,288,0.7266867000143975,0.272,0.0279,14.5845,10.0267,3.7206,0.0813,1080.2815,43.7938,19.3596,33.8237,1206.3604,59.243817467947004,53.05213931093891,215.98046875,235.14453125,235.14453125,19.1640625,332.640625,332.640625,8.634882305638691e-07,5.223962765992318e-07,4.96945113376778e-07,8.541158727971148e-07,1.5717130241075346e-05,0.00011193942241007006,0,1.0,1,0.0,1.0,0.0,0,5,1671297,"[334341, 334512, 334336, 334036, 334072]",64,15062989,235277,235458,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,64,18,8,2304,384,96,288,0.7266867000143975,0.2734,0.0452,9.4892,5.5838,1.8473,0.1259,1199.4274,41.6428,19.1678,33.7682,1311.6971,53.358794371380874,48.79175230318035,217.5546875,235.80078125,235.80078125,18.24609375,332.640625,332.640625,1.7339697710033741e-06,1.2853017563164397e-06,1.2598826484015615e-06,1.718204506416061e-06,3.902621081031156e-05,0.00020989799349456956,0,1.0,1,0.0,1.0,0.0,0,3,1002652,"[334154, 334180, 334318]",64,15062881,235186,235456,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,128,30,2,576,384,96,288,1.4173671000171453,0.4847,0.0742,46.8745,28.8609,10.0495,0.1674,1942.6827,86.7008,63.0227,67.5449,2246.9473,65.88826883566729,56.96617806746068,220.85546875,256.7421875,256.7421875,35.88671875,332.640625,332.640625,2.0256201639368143e-06,1.6704548429195805e-06,1.6644317496720075e-06,1.920344907605717e-06,5.840608689466316e-05,0.0003393349881839163,0,1.0,1,0.0,1.0,0.0,0,15,5014503,"[334495, 334523, 334059, 334164, 334364, 333677, 334536, 334442, 334317, 334234, 334462, 334330, 334303, 334217, 334380]",128,30126754,235219,235488,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,128,30,8,2304,384,96,288,1.4173671000171453,0.4363,0.0575,12.0606,7.4868,2.52,0.3083,2455.7333,91.0088,61.4612,82.9354,2714.4981,52.12292393477745,47.1542050443874,220.1796875,256.05859375,256.05859375,35.87890625,332.640625,332.640625,1.9832314231763015e-06,1.3481573375981975e-06,1.3247314086396367e-06,1.8500400910576727e-06,4.676201275429011e-05,0.00027235893040677424,0,1.0,1,0.0,1.0,0.0,0,4,1336791,"[333918, 334088, 334389, 334396]",128,30126266,235119,235479,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,128,30,2,576,384,96,288,1.4173671000171453,0.4298,0.0459,50.8356,34.9242,9.3185,0.1347,2276.7259,96.0001,66.9465,76.7115,2612.6493,56.221084848202416,48.992415476505016,221.07421875,257.3125,257.3125,36.23828125,332.640625,332.640625,1.9541143120027638e-06,1.6544931318309154e-06,1.6491407965782645e-06,1.930204172016087e-06,5.756296845489782e-05,0.00028160692069117537,0,1.0,1,0.0,1.0,0.0,0,15,5014551,"[334298, 334141, 334007, 334181, 334482, 334465, 334384, 334208, 334286, 334239, 334320, 334377, 334472, 334409, 334282]",128,30125385,235268,235447,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,128,30,2,576,384,96,288,1.4173671000171453,0.4411,0.0413,49.0749,37.5149,9.5374,0.1802,2309.0802,105.0786,46.3731,77.0441,2635.0906,55.433327954568234,48.57517991980997,220.3359375,257.7109375,257.7109375,37.375,332.640625,332.640625,1.9407429042647695e-06,1.665041554702263e-06,1.658605787635919e-06,1.936175631033904e-06,5.7848539160434254e-05,0.000304689620010673,0,1.0,1,0.0,1.0,0.0,0,15,5014587,"[334171, 334121, 334506, 334429, 334227, 334409, 334493, 334385, 334036, 334454, 334071, 334456, 334055, 334445, 334329]",128,30126185,235246,235447,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,128,30,1,288,384,96,288,1.4173671000171453,0.485,0.0712,104.0137,70.6824,19.0075,0.173,2065.4625,103.2716,68.2999,73.27,2505.385,61.97159231891162,51.089952242868854,220.2265625,263.0625,263.0625,42.8359375,332.640625,332.640625,7.159132353173198e-07,5.198342267768619e-07,5.124239244346909e-07,6.859286327394465e-07,1.8357420317873694e-05,9.948271784766274e-05,0,1.0,1,0.0,1.0,0.0,0,30,10028619,"[334361, 334280, 334119, 334452, 334308, 334493, 334149, 333794, 334290, 334407, 334325, 334428, 334234, 334141, 334192, 334052, 334302, 334226, 334427, 334390, 334346, 334254, 334545, 334421, 334203, 334440, 334160, 334378, 334435, 334067]",128,30126927,235274,235462,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,128,30,8,2304,384,96,288,1.4173671000171453,0.4714,0.0599,13.6325,8.342,2.563,0.2804,2783.5364,104.5605,71.1134,74.0356,3059.1604,45.98466899875999,41.841545804528586,220.69140625,256.8828125,256.8828125,36.19140625,332.640625,332.640625,2.0109164231424392e-06,1.3464048531747294e-06,1.3233788903049346e-06,1.9113850685320918e-06,4.6856201725828993e-05,0.0002853883019059117,0,1.0,1,0.0,1.0,0.0,0,4,1336997,"[333914, 334153, 334379, 334551]",128,30125317,235183,235435,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,128,30,2,576,384,96,288,1.4173671000171453,0.4943,0.0979,46.6955,32.9104,9.8729,0.326,2298.1168,102.027,84.0408,73.0784,2648.264,55.69777828524643,48.333549827358596,222.375,257.734375,257.734375,35.359375,332.640625,332.640625,2.1192479272569287e-06,1.6791541849473165e-06,1.6733008694961286e-06,2.0408974562941e-06,5.8025456247759314e-05,0.00031940508544941635,0,1.0,1,0.0,1.0,0.0,0,15,5014165,"[334142, 334331, 334216, 334100, 334411, 334471, 334124, 334523, 334455, 334323, 334256, 334240, 334333, 333934, 334306]",128,30126263,235275,235480,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,128,30,8,2304,384,96,288,1.4173671000171453,0.526,0.0628,13.4885,8.5625,2.6864,0.3173,2858.3224,104.8206,70.9092,76.7758,3137.0776,44.78151240042061,40.80230594232033,221.64453125,256.7890625,256.7890625,35.14453125,332.640625,332.640625,1.9754635602886594e-06,1.353811414874499e-06,1.3303713767276923e-06,1.9093808075265274e-06,4.570116387072698e-05,0.00021280410043770143,0,1.0,1,0.0,1.0,0.0,0,4,1337331,"[334512, 334082, 334290, 334447]",128,30125666,235195,235460,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,128,30,4,1152,384,96,288,1.4173671000171453,0.5381,0.0449,28.4065,18.6629,7.156,0.2838,2703.2238,107.8014,55.149,86.0744,3007.964,47.35087046806853,42.55370077567418,222.12109375,256.90625,256.90625,34.78515625,332.640625,332.640625,8.776416801498099e-07,4.975006165399965e-07,4.5803417352981813e-07,8.299595069385761e-07,1.6640583875657844e-05,0.00010982556982303086,0,1.0,1,0.0,1.0,0.0,0,8,2674564,"[334393, 334390, 334015, 334137, 334466, 334261, 334519, 334383]",128,30125545,235240,235454,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,128,30,1,288,384,96,288,1.4173671000171453,0.6742,0.0772,108.537,71.1259,19.0125,0.1877,1983.4906,99.5911,40.5777,69.0223,2392.8567,64.53269806269815,53.492547213546054,222.50390625,263.203125,263.203125,40.69921875,332.640625,332.640625,7.473547145309123e-07,5.334866930236546e-07,5.228965421158962e-07,7.433447947514938e-07,1.8714719841528203e-05,0.0001239341983265361,0,1.0,1,0.0,1.0,0.0,0,30,10029004,"[334423, 334379, 334249, 334363, 334298, 334353, 334439, 334302, 334431, 334195, 334004, 334038, 334399, 334179, 334427, 334433, 334396, 334351, 333821, 334392, 334323, 334309, 334128, 334175, 334378, 334421, 334461, 334444, 334147, 334346]",128,30125097,235122,235438,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,128,30,8,2304,384,96,288,1.4173671000171453,0.6241,0.0573,12.2197,7.3129,2.2473,0.2475,2888.9053,115.0133,53.9527,75.994,3157.1353,44.30744060734701,40.54308347190569,220.8984375,257.10546875,257.10546875,36.20703125,332.640625,332.640625,2.0918629935196e-06,1.3278141459568247e-06,1.2978641064784261e-06,1.9739331320009836e-06,4.589132558856171e-05,0.0003270378474721049,0,1.0,1,0.0,1.0,0.0,0,4,1336866,"[334085, 334180, 334521, 334080]",128,30126365,235264,235465,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,128,30,4,1152,384,96,288,1.4173671000171453,0.5519,0.0434,29.6643,19.7217,6.7159,0.2652,2744.0453,113.9278,58.6009,82.7372,3056.9648,46.64646024611911,41.87159760557269,222.18359375,257.70703125,257.70703125,35.5234375,332.640625,332.640625,9.980114369159687e-07,4.989200024727583e-07,4.6319918823674495e-07,8.32947327501811e-07,1.65395890743893e-05,9.087770599540786e-05,0,1.0,1,0.0,1.0,0.0,0,8,2674779,"[334281, 334378, 334554, 334348, 334421, 334094, 334517, 334186]",128,30126660,235209,235493,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,128,30,2,576,384,96,288,1.4173671000171453,0.4791,0.0494,58.8046,42.6972,9.8247,0.1365,2370.0056,106.1256,63.8159,70.1728,2722.7363,54.00831120399041,47.01153027562749,222.63671875,258.7578125,258.7578125,36.12109375,332.640625,332.640625,2.036796879364977e-06,1.6817829356327552e-06,1.675648836376154e-06,2.025282572504436e-06,5.9064803381059176e-05,0.00033136209275628646,0,1.0,1,0.0,1.0,0.0,0,15,5014102,"[334132, 334539, 334354, 334430, 334476, 334416, 334193, 334067, 334397, 333347, 334260, 334355, 334348, 334449, 334339]",128,30125401,235240,235452,1.27231654170612e-08
multilingual-e5-small,SciFact,23,2,10,128,30,4,1152,384,96,288,1.4173671000171453,0.4953,0.0432,24.5348,15.4132,5.9406,0.2477,2590.6356,103.7608,70.5609,77.0698,2889.4509,49.408724252843584,44.29907426355644,221.53125,255.30859375,255.30859375,33.77734375,332.640625,332.640625,1.0040819131626466e-06,5.466954406754303e-07,5.126679350022951e-07,8.732076385557091e-07,1.7659424769369514e-05,0.00013481132806772298,0,1.0,1,0.0,1.0,0.0,0,8,2673890,"[334506, 333886, 334459, 334317, 334408, 333377, 334507, 334430]",128,30126522,235282,235507,1.27231654170612e-08
multilingual-e5-small,SciFact,23,0,10,128,30,1,288,384,96,288,1.4173671000171453,0.5724,0.1006,101.4328,77.9645,22.9536,0.1585,2057.1229,105.3479,70.4758,66.7075,2503.4024,62.222825870053754,51.13041355237176,222.421875,262.91015625,262.91015625,40.48828125,332.640625,332.640625,8.461089394673493e-07,5.433043529092102e-07,5.348482584662271e-07,7.086009314692665e-07,1.879404259092544e-05,9.741316767074914e-05,0,1.0,1,0.0,1.0,0.0,0,30,10027843,"[334521, 334294, 334414, 334253, 334268, 334054, 334471, 334401, 334501, 334171, 334501, 334273, 334222, 334456, 334358, 334290, 333592, 334120, 334497, 334058, 334314, 333493, 334061, 334182, 334156, 334512, 334463, 334397, 334014, 334536]",128,30125834,235005,235464,1.27231654170612e-08
multilingual-e5-small,SciFact,23,4,10,128,30,1,288,384,96,288,1.4173671000171453,0.463,0.0479,92.5803,59.3115,21.5018,0.1864,1996.8577,101.9392,71.8526,74.4837,2419.7507,64.10071183339704,52.89801135298772,221.61328125,263.515625,263.515625,41.90234375,332.640625,332.640625,7.528033062198514e-07,5.321974533718169e-07,5.231386405078823e-07,7.320736129977357e-07,1.8021499130460585e-05,8.728930294406969e-05,0,1.0,1,0.0,1.0,0.0,0,30,10028877,"[334121, 334505, 334573, 334385, 334478, 334000, 334434, 334444, 334420, 334164, 334061, 334303, 333897, 334236, 334174, 334123, 334205, 334349, 334349, 334483, 334429, 334420, 334245, 334147, 334403, 334405, 334232, 334428, 334054, 334410]",128,30125935,235267,235494,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,128,30,4,1152,384,96,288,1.4173671000171453,0.5618,0.0391,32.4539,18.1813,4.3182,0.2393,2569.44,100.9262,72.9766,76.5035,2876.2111,49.81630238495547,44.5029921482467,221.16015625,256.47265625,256.47265625,35.3125,332.640625,332.640625,1.069351543259156e-06,5.44588287559564e-07,5.107899715477309e-07,9.530113614215215e-07,1.7617613654409016e-05,0.00010893197827798701,0,1.0,1,0.0,1.0,0.0,0,8,2675362,"[334417, 334367, 334423, 334373, 334427, 334568, 334371, 334416]",128,30126021,235243,235461,1.27231654170612e-08
multilingual-e5-small,SciFact,23,3,10,128,30,8,2304,384,96,288,1.4173671000171453,0.4939,0.0633,12.8691,8.2067,2.774,0.3032,2856.4883,102.4623,61.3698,84.1562,3129.7805,44.81026580784525,40.89743673717694,222.67578125,256.65234375,256.65234375,33.9765625,332.640625,332.640625,1.9827809110833927e-06,1.352641749350725e-06,1.325745239910735e-06,1.94766790710281e-06,4.584848495913735e-05,0.0002615592201544683,0,1.0,1,0.0,1.0,0.0,0,4,1336863,"[334429, 334364, 334084, 333986]",128,30126236,235245,235465,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,128,30,1,288,384,96,288,1.4173671000171453,0.4721,0.0714,114.7999,74.0268,21.091,0.163,1966.1178,98.8925,71.1051,67.6346,2414.9263,65.10291499319115,53.00368793863398,222.22265625,262.60546875,262.60546875,40.3828125,332.640625,332.640625,8.059001476833777e-07,5.32986066815553e-07,5.242376601547434e-07,7.19013945238052e-07,1.85931285622677e-05,0.00011424273547341701,0,1.0,1,0.0,1.0,0.0,0,30,10029965,"[334405, 334504, 334416, 334457, 334334, 334426, 334358, 334357, 334115, 334468, 333986, 334317, 334261, 334331, 334211, 334027, 334510, 334444, 334121, 334566, 334435, 334433, 334348, 334392, 334131, 334444, 334369, 334384, 334223, 334192]",128,30125542,235245,235478,1.27231654170612e-08
multilingual-e5-small,SciFact,23,1,10,128,30,4,1152,384,96,288,1.4173671000171453,0.4477,0.0443,27.392,21.8301,5.093,0.2472,2621.2444,104.0726,72.2612,84.5961,2937.783,48.831768605781285,43.57027050670523,221.15625,257.4296875,257.4296875,36.2734375,332.640625,332.640625,9.28389748043601e-07,5.164589609967066e-07,4.780677196531454e-07,8.775447395775044e-07,1.5594272150314027e-05,6.29327685545809e-05,0,1.0,1,0.0,1.0,0.0,0,8,2674112,"[334339, 334265, 334404, 334272, 334044, 334315, 334394, 334079]",128,30125773,235149,235461,1.27231654170612e-08
multilingual-e5-small,SciFact,31,3,164,16,11,2,576,384,96,288,0.218798799905926,0.1709,0.0491,19.7895,14.2371,4.7023,0.0406,286.8326,13.5311,5.6357,9.5125,354.8078,55.78166498508189,45.09483726118761,215.3125,224.1015625,224.1015625,8.7890625,332.640625,332.640625,1.8534745820225629e-06,1.6162165474739677e-06,1.612124218266977e-06,1.844680914437312e-06,3.9618783009255123e-05,5.891738840392211e-05,0,1.0,1,0.0,1.0,0.0,0,6,2005010,"[334068, 334485, 334084, 334470, 334084, 333819]",16,3765514,235260,235415,1.2253998968314583e-08
multilingual-e5-small,SciFact,31,3,164,16,11,1,288,384,96,288,0.218798799905926,0.2323,0.0309,50.7813,25.4882,7.8739,0.0508,249.3684,13.5598,5.5747,9.6064,362.9693,64.16209912723504,44.080863037176975,215.25,226.13671875,226.13671875,10.88671875,332.640625,332.640625,6.218087472698031e-07,5.096838064717898e-07,5.008306001323595e-07,6.19726557628264e-07,1.230616624838965e-05,1.9393730414902713e-05,0,1.0,1,0.0,1.0,0.0,0,11,3674790,"[334216, 334362, 334236, 334375, 333370, 334339, 334316, 334064, 334070, 334084, 333358]",16,3765464,235252,235410,1.2253998968314583e-08
multilingual-e5-small,SciFact,31,1,164,16,11,1,288,384,96,288,0.218798799905926,0.2162,0.0325,42.6804,33.1052,7.8554,0.0591,253.0421,13.4224,8.2369,8.6437,367.6537,63.23058495009329,43.519213868920666,214.59375,226.21484375,226.21484375,11.62109375,332.640625,332.640625,6.845350713699516e-07,5.156403763380319e-07,5.1008148678304e-07,6.726952564123367e-07,1.2454873255777815e-05,1.9002979877297025e-05,0,1.0,1,0.0,1.0,0.0,0,11,3677556,"[334229, 334476, 334415, 334478, 334365, 334340, 334300, 333959, 334431, 334423, 334140]",16,3765614,235296,235430,1.2253998968314583e-08
multilingual-e5-small,SciFact,31,2,164,16,11,8,2304,384,96,288,0.218798799905926,0.1803,0.0371,7.2671,8.0526,1.5444,0.0628,365.9437,12.4531,6.1783,9.8084,411.828,43.72257262524263,38.85117087716231,214.59375,221.359375,221.828125,7.234375,332.640625,332.640625,1.781624637237078e-06,1.4709430606943221e-06,1.4489324297378356e-06,1.7656929132314063e-06,3.5046427365270495e-05,5.829970760615477e-05,0,1.0,1,0.0,1.0,0.0,0,2,668533,"[334398, 334135]",16,3765957,235297,235463,1.2253998968314583e-08
multilingual-e5-small,SciFact,31,0,164,16,11,2,576,384,96,288,0.218798799905926,0.1898,0.0227,22.792,14.9586,5.051,0.048,294.9299,13.2989,5.1219,12.1231,368.864,54.250179449421715,43.37642057777393,216.140625,224.09765625,224.09765625,7.95703125,332.640625,332.640625,1.9347880613265755e-06,1.6303188134163864e-06,1.6209691771199887e-06,1.9334384066874847e-06,3.9887396647665436e-05,6.132976130343831e-05,0,1.0,1,0.0,1.0,0.0,0,6,2005502,"[334012, 334410, 334384, 334175, 334375, 334146]",16,3765850,235318,235402,1.2253998968314583e-08
